Name,Code,Indicator_Name,Indicator_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Qatar,QAT,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7333871,68.90892135,63.8288238,75.65514874,86.53482219,117.8492029,129.6433507,129.6022344,171.2317551,111.4127448,122.3870042,138.1083541,139.5147492,142.261267,141.1206413,100,78.07959556,94.100062,112.593325,87.06970852,68.20705727,155.7932155,
Qatar,QAT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93233103,25.20238391,26.35100019,22.81599619,21.27443391,22.2815691,21.71907214,22.29144507,19.96995403,21.74955113,20.21448435,19.8208837
Qatar,QAT,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,,,,,,,,,,3.139183056,2.765625,1.922719673,1.445400014,2.46348488,3.19282445,1.763556424,1.790023411,0.610577355,0.818481291,1.566084998,1.980191143,4.464444547,10.20405025,9.932508822,12.87088738,12.73214896,13.15497618,11.40455126,11.8743102,7.98925955,3.653515745,4.320258093,3.946858972,3.754667899,5.788055229,4.337332932,2.965580552,2.549278391,2.431652604,1.677217991,0.829670493,1.862205577,0.006790807,0.404349503,0.119773284,0.184373684,0.10527725,0.033878081,0.001600314,0.490735676,0.002496023,6.12E-05,0.000399149,0.134469467,0,0,1.071123594,0.64857374,0.061510458,0.049237825,0.026908529,,
Qatar,QAT,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,1.808652001,0.024425989,0.15967345,0.255495604,0.348847031,0.87636208,2.035755959,1.724899029,1.16761234,1.088081126,1.520487931,1.567087653,1.968110251,2.169109556,2.74838235,2.212124341,1.842966901,2.183287549,2.031043701,1.283038608,1.251883529,1.678829778,1.031773047,1.87776115,1.634534786,1.857469445,1.462077532,1.693541024,1.547768656,1.499097197,1.255783613,1.770530437,1.598735725,1.079388669,1.439934836,1.822698878,2.420944179,3.173068237,2.710512776,2.392983829,2.190245551,2.603911532,1.974614429,2.244890032,1.855950744,2.695456816,2.271943726,,
Qatar,QAT,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,,,,,,,,,77.77987897,75.0625,82.63050344,82.06981282,81.46471919,77.95290123,86.11138251,90.53244492,92.28697136,91.62936059,90.27371405,87.57431794,86.01171455,84.78362267,84.451677,78.83257452,80.27643146,79.00258172,80.7623575,79.22266226,83.78808219,84.67760235,83.15179199,83.41553578,83.11707183,81.01306213,81.1890055,88.23839355,86.24787496,87.30898187,83.83232215,84.24894192,84.27372152,84.17866072,84.03392964,87.36942013,80.804683,80.68965939,81.4261956,76.86871262,76.34636008,75.81808008,74.18299996,73.89834906,73.83168235,72.7609981,71.59425906,74.16357616,69.38254474,65.46160679,66.155206,61.49559859,,
Qatar,QAT,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,77.14712714,78.81795338,71.90593167,83.84151776,87.72059757,89.39406526,86.31403024,84.25614183,78.36084955,82.37684467,85.16253047,79.29199439,72.37079829,76.20905636,,,,,,78.46526351,80.87256994,81.413469,79.70739064,87.02409967,85.46813423,,85.63197263,79.96406337,84.43057141,85.06945553,83.5356136,85.78680839,88.57861324,89.25899514,83.07965883,91.11782923,89.49236302,,83.20847183,,77.58593266,79.04840897,81.75112922,78.6638578,80.30383721,77.75243687,77.10848261,76.64750747,78.2758116,77.15691061,74.2563944
Qatar,QAT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,20.33771695,18.73931314,24.40535959,13.51435027,9.941971061,8.155548224,11.13215154,11.71936952,14.95661706,13.88005957,10.65817624,15.09468678,21.78732386,18.2381255,,,,,,16.97355069,14.4332571,14.65258499,15.09982143,9.368117568,10.86186131,,10.32094681,15.30980073,11.7485364,11.30159028,11.93459983,9.749717968,7.468259162,6.578930974,5.212661875,4.791967258,6.049202666,,8.495068095,,9.844586956,9.281406474,9.897881791,9.754492857,9.904607018,11.18378748,10.62367975,10.82055531,11.92009314,10.79487679,12.02474664
Qatar,QAT,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,5.53,6.95,4.22,4.16,3.35,3.92,4.59,5.31,5.31,3.61,3.2,2.22,2.03,2.03,8.01,6.78,5.62,2.69,,
Qatar,QAT,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7772596,0.6983478,1.067393,0.7475789,0.5689165,0.5889375,0.9818305,0.9603469,1.046558,1.046558,0.2184159,0.3006789,0.0121153,0.1532698,0.1532698,0.5103207,0.5071915,0.4786803,0.017671,,
Qatar,QAT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,4.98,5.12,4.3,4.28,3.68,3.7,4.28,4.42,4.42,4,4.1,3.42,3.37,3.37,4.22,3.68,3.47,3.55,,
Qatar,QAT,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2185387,0.1352466,0.217714,0.1459934,0.1126229,0.1241719,0.1595869,0.1551514,0.2186812,0.2186812,0.0318813,0.0479483,0.0023486,0.0299926,0.0299926,0.0881173,0.0868821,0.083612,0.004012,,
Qatar,QAT,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,4.93,4.93,4.31,4.3,3.82,3.7,4.25,4.32,4.32,4.05,4.23,3.74,3.69,3.69,3.54,3.28,3.2,3.77,,
Qatar,QAT,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0912964,0,0.0136646,0.0013644,0.0012652,0.0098282,0.0042764,0.0019702,0.0156728,0.0156728,0,0,0,0,0,0,0,0,0,,
Qatar,QAT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,100.7318629,109.3620308,105.4359238,103.667323,95.19434193,88.26900261,92.16649604,91.13865408,88.2527057,91.90545014,90.72486163,83.17492914,82.77274787,74.41729799,84.64595689,74.07411674,58.34132582,57.76262179,57.58350944,61.85348916,72.4956717,71.62037037,76.58752378,71.765986,69.70010596,85.46418318,81.33042459,78.08598442,82.28759292,78.38212409,83.59285957,83.41096491,77.61931786,77.67129332,77.79967449,80.44599638,82.93236347,82.10674405,82.59473811,74.57078649,78.48640492,81.5233384,87.64434533,82.46915102,78.5745256,68.36962432,58.89917281,60.45594703,63.59998329,57.8966185,53.55464986,64.10832525,69.29880588
Qatar,QAT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000000,128000000,272000000,285000000,369000000,498000000,760000000,874000000,,,,,1170000000,2857000000,3456000000,4591000000,5035000000,5411000000,5971000000,5565000000,5442000000,3563000000,,
Qatar,QAT,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463000000,7220000000,8452000000,10576000000,12131000000,12593000000,15757000000,15239000000,15647000000,14318000000,,
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.275,85.693,86.101,86.5,86.78,87.054,87.323,87.588,87.848,88.103,88.354,88.6,88.678,88.755,88.832,88.909,88.985,89.06,89.135,89.21,89.363,89.514,89.663,89.811,89.956,90.1,90.4,91.056,91.671,92.247,92.786,93.291,93.763,94.203,94.614,94.998,95.356,95.659,95.888,96.105,96.311,96.506,96.692,96.868,97.09,97.396,97.671,97.917,98.139,98.336,98.501,98.602,98.697,98.785,98.868,98.945,99.015,99.078,99.135,99.188,99.235,99.278,99.318
Qatar,QAT,Rural population growth (annual %),SP.RUR.TOTL.ZG,,6.8694208,8.881030392,9.223262896,10.06094975,9.869888102,9.882341208,10.00372104,9.865973234,9.527801046,10.00949477,9.898792897,10.15636905,9.192140289,8.392892817,7.724214573,7.174426046,6.706050928,6.303354664,5.954401417,4.924092989,4.667094439,4.403266817,4.110666032,3.808346945,3.494835851,1.321943446,-3.211526449,-3.481101457,-3.648957269,-3.802856668,-3.956475576,-4.102472954,-4.23540401,-4.385665549,-4.551929281,-4.720218362,-2.797212076,-0.041848009,-0.012557818,-0.247291448,-0.466907278,-0.532658203,-0.62930729,-3.49846884,-2.405230169,6.74048843,8.195086636,4.637474894,-0.309280518,-4.230813903,-1.819053439,-1.562375696,-0.403535514,1.353461493,1.606619181,0.344854954,-2.215105204,-4.373934614,-4.867526186,-7.646281037,-8.434152728,-5.441935361
Qatar,QAT,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.95781229,51.79875845,52.78682712,53.68204122,54.46454955,55.12699906,55.70572625,56.22962541,56.68229021,57.06057388,58.33975951,60.1986536,61.67805957,62.87881564,63.86817551,64.6877868,65.37561022,65.95738125,66.45199159,66.87035273,67.21895837,67.50891019,67.75226482,67.96104753,68.14792055,68.32327506,68.32065661,68.11804998,67.89456061,67.69189686,67.50574517,67.33437608,67.17477238,67.02356386,66.88163968,66.74819901,66.62050202,66.64565894,66.82943285,67.00842326,67.16057448,67.29156447,67.37709377,67.43782773,67.19091244,68.26572092,71.68009773,74.79229121,76.43256799,76.60578262,75.74922498,74.87538598,74.26282758,74.05056544,74.5928249,75.25889671,75.35279053,74.91605989,74.26071625,73.23704642,72.6489602,72.67500795,72.5100014
Qatar,QAT,"Population, total",SP.POP.TOTL,36385,40111,45123,50950,57531,64843,73102,82517,93022,104517,118007,133096,148338,163734,179299,195043,210990,227177,243624,260368,277450,294887,312608,330454,348241,365868,382328,397391,412142,426896,441675,456486,471293,486041,500683,515133,529265,550591,580997,613302,645937,678831,713186,748525,777943,848710,1015060,1231893,1444277,1610274,1713504,1804171,1905660,2035501,2214465,2414573,2595166,2711755,2766732,2807235,2760385,2688235,2695122
Qatar,QAT,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,84.28668799,78.49714706,72.01401464,66.76343505,62.78852879,59.96751104,57.8769784,56.24951388,55.06311792,54.31352955,57.30392291,61.8357608,63.48779665,62.98712499,61.05242942,58.33615458,55.31881467,52.25928522,49.32360569,46.65116996,44.36125903,42.53542498,41.11356275,39.94954319,38.90584493,37.90607257,37.69402863,38.1729023,38.4089621,38.3208547,38.03701726,37.65765546,37.25609217,36.8710992,36.50573317,36.13994628,35.72502317,34.95383928,33.77985142,32.53730298,31.41575052,30.47522853,29.78169607,29.19042687,29.1807641,27.28169035,22.29033425,18.72843098,17.23397768,16.35586282,16.19349349,16.67168043,17.1797563,17.42196148,17.01779905,16.32852555,16.05826782,16.1769885,16.48799856,17.31923756,18.40892563,19.03651412,19.12811683
Qatar,QAT,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.26967989,0.267122299,0.260301866,0.248619795,0.237764693,0.234991328,0.235741912,0.233841247,0.232326585,0.23139803,0.220785823,0.207808093,0.194552529,0.182119286,0.173776361,0.164461952,0.155506902,0.148824917,0.143921776,0.139280566,0.135121368,0.131609021,0.128187574,0.123786624,0.119248775,0.115212443,0.110831003,0.107131841,0.103458812,0.099835971,0.098438236,0.099553797,0.101392969,0.103142627,0.105266459,0.108916305,0.112734296,0.113777114,0.112677145,0.111323484,0.1107615,0.110443053,0.110088268,0.108758313,0.107517316,0.100107443,0.085555662,0.076245901,0.074101049,0.075391336,0.077120634,0.079392663,0.084652525,0.090459762,0.091413682,0.089974526,0.091433013,0.096453922,0.102526289,0.107688203,0.111050635,0.111123936,0.111271305
Qatar,QAT,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.949273213,0.914472734,0.879568403,0.844576067,0.812229722,0.788899457,0.766161213,0.742472898,0.725427908,0.710962062,0.657999855,0.584109233,0.529554497,0.487594034,0.452779112,0.424430724,0.399823106,0.377401303,0.356715989,0.33484771,0.312066016,0.290594727,0.270539521,0.250912815,0.231544883,0.214023114,0.208645584,0.217588462,0.231040145,0.245004741,0.259259818,0.274260951,0.288543542,0.30052569,0.310573381,0.316860651,0.315797833,0.309310238,0.3017172,0.297957609,0.300704217,0.307686245,0.313200083,0.311120092,0.308203552,0.302393517,0.279138231,0.245397841,0.212519635,0.186613822,0.175582344,0.185175521,0.202869283,0.210342997,0.187216432,0.165943844,0.175400019,0.196796519,0.221114137,0.238139767,0.247482848,0.269057102,0.297994225
Qatar,QAT,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.16064831,3.068296674,2.957784915,2.842674856,2.741474779,2.666032563,2.594388851,2.532382163,2.488265137,2.448124083,2.272496187,2.030029205,1.847156036,1.700751303,1.582762084,1.481346448,1.39194989,1.313730267,1.24217464,1.172828515,1.108585033,1.051616355,0.998824357,0.946878618,0.897947488,0.858692739,0.855446894,0.889009566,0.929699826,0.970156485,1.012723184,1.057840431,1.099371427,1.129657342,1.148972196,1.160998366,1.16364482,1.168974684,1.183045631,1.192803758,1.19059968,1.173060652,1.141775584,1.102936078,1.069338147,1.02247671,0.949152449,0.86692404,0.787889823,0.719662993,0.686073177,0.72904302,0.82112243,0.8754727,0.857502717,0.85351982,0.897991849,0.935447985,0.956830908,0.996626597,1.07363076,1.205395269,1.325635512
Qatar,QAT,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.429303417,1.374115609,1.314104583,1.259551753,1.212759507,1.172159123,1.13450795,1.108860105,1.090512541,1.07482708,1.000072627,0.893013155,0.812092861,0.746446246,0.692485701,0.644373816,0.601365851,0.563265606,0.527507281,0.495666508,0.468367123,0.445813,0.427291914,0.412547867,0.403676065,0.402443464,0.417674004,0.445335978,0.473158782,0.499871961,0.524556734,0.546569867,0.564926245,0.576033153,0.579637435,0.579772105,0.578560915,0.587961973,0.608971676,0.623898171,0.62330717,0.606287483,0.577807329,0.54884318,0.518646698,0.479480132,0.446469987,0.408851688,0.364028198,0.336099439,0.332443095,0.357507566,0.40323008,0.434551848,0.454979821,0.491090321,0.520268163,0.523272985,0.514018578,0.532020581,0.600331656,0.710276968,0.788263423
Qatar,QAT,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.424422211,2.36800308,2.311228667,2.272311798,2.245200823,2.225423824,2.206396955,2.194012802,2.187662984,2.190735695,2.05534171,1.835950176,1.672823853,1.548256754,1.451774877,1.376724869,1.322714882,1.28603415,1.26194072,1.249791797,1.250676947,1.266862406,1.302178008,1.355419004,1.425086066,1.515763702,1.611547863,1.695638441,1.775238858,1.854319074,1.931703652,2.003113496,2.057550775,2.090019569,2.106075741,2.115361125,2.130040074,2.162037687,2.219031492,2.304213624,2.414969515,2.551792757,2.715059721,2.908839139,3.068834996,2.975262243,2.602610101,2.27994239,2.117134011,2.12729219,2.261113827,2.400323345,2.52523147,2.584953228,2.614068081,2.728979667,2.816193053,2.75707099,2.591508302,2.520531408,2.704010663,3.032286085,3.251455495
Qatar,QAT,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.570561743,3.621793329,3.707202385,3.804248474,3.903170728,3.997650087,4.093560071,4.191900688,4.294722868,4.411653741,4.219623793,3.834152917,3.568618021,3.390818274,3.278173165,3.220680199,3.212359355,3.246452061,3.319157347,3.428024973,3.575622389,3.764168691,3.985854513,4.237020216,4.520708414,4.839322647,5.081189931,5.211779331,5.32929028,5.461217964,5.607457828,5.766474771,5.933541805,6.112121561,6.31628614,6.560716841,6.864455089,7.206928549,7.553618224,7.902750724,8.241070502,8.559391326,8.847954366,9.109647793,9.262368078,8.823694396,7.727084998,6.893660574,6.516589395,6.598606395,7.082463222,7.24027773,6.940270507,6.693325814,6.728834025,6.94900508,7.059262706,7.049430481,7.014253417,7.120432523,7.60263021,8.277453588,8.715032628
Qatar,QAT,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.34235862,5.696202532,6.131788316,6.561003254,6.96219701,7.336485201,7.69599116,8.037888748,8.362808781,8.669880528,8.416006972,7.834926737,7.475516985,7.269716234,7.175042571,7.168163336,7.240676836,7.393528452,7.627545269,7.942438358,8.341063491,8.826846231,9.394284203,10.05098406,10.81540037,11.67446084,12.27582563,12.52500513,12.71524883,12.92157772,13.12481868,13.30995229,13.47578888,13.61789647,13.73585435,13.84284061,13.95820748,13.84565283,13.47901952,13.1185297,12.826781,12.61765359,12.49543467,12.48620711,12.47726975,12.38432628,12.56740515,12.82146737,12.86192203,13.42666997,14.28492184,14.09251225,13.24893283,12.97721091,13.20488803,13.29075089,13.23564456,13.66972838,14.68625204,15.56335303,16.38433194,17.25522854,17.47563302
Qatar,QAT,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.726328848,8.516628965,9.461133153,10.28847209,10.94994176,11.45442847,11.84603106,12.13711502,12.32089517,12.40746175,11.91008788,11.19293078,10.84521051,10.79554561,11.00030564,11.41405575,11.98853091,12.6828194,13.45514181,14.25170439,15.00088472,15.63258981,16.11173802,16.39616172,16.432734,16.17454685,15.50351539,14.58193646,13.724821,13.01604989,12.48522169,12.13873114,11.97084557,11.96393078,12.06428272,12.18859243,12.23386907,12.07713407,11.85492335,11.76476314,11.79212337,11.89030564,12.00596849,12.08782283,12.07465375,13.12486246,15.9793237,18.3783555,19.60611397,19.42753656,18.04384011,17.555883,18.23866218,18.5695283,18.52119904,18.67728091,18.84560707,18.60455615,17.85583047,16.74006796,15.42120329,13.941652,13.07915
Qatar,QAT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.42067364,54.18032685,56.29453155,58.14327772,59.6405385,60.75876161,61.62485295,62.32352121,62.84749844,63.19354746,62.08318151,60.45838921,59.9371031,60.19733226,60.98594809,62.09117989,63.35214145,64.67526351,65.99486503,67.24731918,68.36192402,69.28241883,70.02427961,70.65027107,71.22294618,71.77633494,71.9003055,71.63750563,71.49541724,71.52148477,71.64710664,71.82068215,72.0082539,72.19346947,72.37410934,72.55832237,72.77396694,73.18317953,73.81692692,74.50383335,75.14169338,75.69439227,76.11855541,76.49184964,76.51738205,77.67906588,80.88516935,83.36240105,84.48116792,85.17501209,85.32483301,84.93923665,84.49458455,84.27738043,84.59900802,85.11678568,85.2641989,85.12896355,84.87636316,84.23860133,83.3925159,82.835392,82.66718538
Qatar,QAT,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,51.81293432,52.86937182,54.18700713,55.34980296,56.28888804,56.95186706,57.42522275,57.77728556,58.00047153,58.08331198,57.00642773,55.25866219,54.10582979,53.4366028,53.14311294,53.12091646,53.30061803,53.64254681,54.11048575,54.65806467,55.21789085,55.73623346,56.21174697,56.67181427,57.14691405,57.65797637,57.9716726,58.07461137,58.22771896,58.4665915,58.76405747,59.09941387,59.45863835,59.8404023,60.24677659,60.68053978,61.16213317,61.77826301,62.48728726,63.15660715,63.75104892,64.27987542,64.72823237,65.2011496,65.42252887,65.92835993,67.41412388,68.42858638,68.69846745,69.68631126,70.87323151,71.211319,71.08782926,70.90394651,70.90208004,71.14488572,71.2449737,71.37682305,71.64660732,71.60466631,70.73961564,69.83910787,69.82188302
Qatar,QAT,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.30498099,10.76671319,10.01742343,9.246462652,8.514848325,7.862418173,7.283442814,6.773852885,6.332558911,5.966044854,7.142130874,9.108609371,10.29707515,10.88199156,10.99550277,10.75937829,10.26418049,9.576182674,8.78169908,7.969720118,7.23355085,6.64424625,6.199509913,5.870068572,5.635031329,5.472791061,5.599358367,5.932518023,6.127477696,6.154186882,6.066612668,5.920685555,5.77181844,5.663481831,5.619885058,5.65594081,5.774548425,5.910278229,5.881489399,5.66606118,5.418899761,5.239422806,5.162702761,5.169585708,5.271218169,4.894477262,3.866772311,3.146052416,2.851667455,2.64643855,2.620676266,2.741878353,2.799362916,2.83158628,2.754306356,2.581526001,2.49612637,2.52697461,2.628182196,2.825793903,3.093136677,3.348331567,3.540315699
Qatar,QAT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.18227542,42.53001085,40.53964209,38.81746811,37.44709328,36.43520839,35.66591885,35.05701855,34.60632969,34.32312447,35.57585567,37.3852806,38.05296013,37.91637656,37.23351153,36.22201258,35.04565371,33.79861033,32.551047,31.37175075,30.32631046,29.46947385,28.78941038,28.22446055,27.70997671,27.20772627,27.10212174,27.34598921,27.46064771,27.40752713,27.25230911,27.04598503,26.82739488,26.61856368,26.42063583,26.2225738,25.9984828,25.58033095,24.93530523,24.24156451,23.60632693,23.06811268,22.6694177,22.32829743,22.32842102,21.19222114,18.02962386,15.61251033,14.55945966,13.93110305,13.81707128,14.16082119,14.51596822,14.68277704,14.39688918,13.89829877,13.69195651,13.77128719,13.99441652,14.58946259,15.3516629,15.76895249,15.81267935
